@timestamp,agent.type,destination.bytes,destination.ip,destination.port,event.type,host.ip,host.os.version,network.packets,network.transport,network.type,source.ip,source.port
"Oct 24, 2022 @ 23:13:20.325",packetbeat,291.3KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,038",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:13:20.325",packetbeat,284.8KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,031",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:13:20.325",packetbeat,357.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,688",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:13:10.335",packetbeat,253.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,177",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:13:10.335",packetbeat,313KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,264",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:13:10.326",packetbeat,273.7KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,546",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:13:10.326",packetbeat,249.2KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,433",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:13:10.326",packetbeat,283.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,017",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:13:10.326",packetbeat,370KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,708",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:13:10.326",packetbeat,290.7KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,030",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:13:10.326",packetbeat,357.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,684",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:13:00.335",packetbeat,252.6KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,173",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:13:00.335",packetbeat,312.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,256",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:13:00.327",packetbeat,273.2KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,542",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:13:00.327",packetbeat,248.5KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,425",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:13:00.326",packetbeat,356.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,680",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:13:00.326",packetbeat,283.2KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,009",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:13:00.326",packetbeat,369.5KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,704",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:13:00.326",packetbeat,289.9KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,019",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:12:50.334",packetbeat,252.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,168",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:12:50.334",packetbeat,311.7KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,248",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:12:50.327",packetbeat,272.7KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,537",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:12:50.327",packetbeat,247.9KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,416",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:12:50.326",packetbeat,356.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,675",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:12:50.326",packetbeat,282.3KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,995",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:12:50.326",packetbeat,289.3KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,011",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:12:50.326",packetbeat,369KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,699",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:12:40.335",packetbeat,251.6KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,164",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:12:40.335",packetbeat,311.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,240",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:12:40.328",packetbeat,272.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,533",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:12:40.328",packetbeat,247.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,408",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:12:40.326",packetbeat,355.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,671",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:12:40.326",packetbeat,281.7KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,986",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:12:40.326",packetbeat,368.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,695",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:12:40.326",packetbeat,288.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,003",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:12:30.335",packetbeat,251.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,160",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:12:30.335",packetbeat,310.5KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,232",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:12:30.327",packetbeat,271.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,529",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:12:30.327",packetbeat,246.6KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,400",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:12:30.326",packetbeat,355.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,667",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:12:30.326",packetbeat,281KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,977",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:12:30.325",packetbeat,368.1KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,691",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:12:30.325",packetbeat,288KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,995",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:12:20.331",packetbeat,250.6KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,156",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:12:20.331",packetbeat,309.8KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,224",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:12:20.327",packetbeat,271.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,525",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:12:20.327",packetbeat,246KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,392",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:12:20.326",packetbeat,354.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,663",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:12:20.326",packetbeat,280.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,968",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:12:20.325",packetbeat,367.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,687",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:12:20.325",packetbeat,287.4KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,986",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:12:10.335",packetbeat,250.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,152",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:12:10.335",packetbeat,309.2KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,216",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:12:10.327",packetbeat,367.1KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,683",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:12:10.327",packetbeat,286.7KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,978",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:12:10.327",packetbeat,354.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,659",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:12:10.327",packetbeat,279.7KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,959",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:12:10.327",packetbeat,270.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,521",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:12:10.327",packetbeat,245.4KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,384",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:12:00.334",packetbeat,249.6KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,148",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:12:00.334",packetbeat,308.5KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,208",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:12:00.328",packetbeat,353.9KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,655",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:12:00.328",packetbeat,279.1KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,950",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:12:00.327",packetbeat,270.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,517",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:12:00.327",packetbeat,244.7KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,376",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:12:00.327",packetbeat,366.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,679",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:12:00.327",packetbeat,286.1KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,969",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:11:50.335",packetbeat,249.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,144",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:11:50.335",packetbeat,307.9KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,199",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:11:50.327",packetbeat,269.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,513",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:11:50.327",packetbeat,278.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,941",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:11:50.327",packetbeat,353.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,651",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:11:50.327",packetbeat,243.9KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,364",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:11:50.325",packetbeat,366.1KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,675",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:11:50.325",packetbeat,285.5KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,960",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:11:40.331",packetbeat,248.6KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,140",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:11:40.331",packetbeat,307.3KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,191",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:11:40.327",packetbeat,353KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,647",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:11:40.327",packetbeat,277.8KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,932",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:11:40.326",packetbeat,269.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,509",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:11:40.326",packetbeat,243.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,355",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:11:40.326",packetbeat,365.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,671",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:11:40.326",packetbeat,284.8KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,951",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:11:30.335",packetbeat,248.2KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,136",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:11:30.335",packetbeat,306.6KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,183",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:11:30.326",packetbeat,352.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,643",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:11:30.326",packetbeat,277.1KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,923",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:11:30.326",packetbeat,268.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,505",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:11:30.326",packetbeat,242.6KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,347",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:11:30.325",packetbeat,365.1KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,667",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:11:30.325",packetbeat,284.2KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,943",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:11:20.334",packetbeat,247.7KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,132",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:11:20.334",packetbeat,306KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,175",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:11:20.327",packetbeat,268.3KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,501",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:11:20.327",packetbeat,241.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,335",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:11:20.326",packetbeat,352KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,639",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:11:20.326",packetbeat,276.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,914",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:11:20.325",packetbeat,283.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,934",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:11:20.325",packetbeat,364.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,663",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:11:10.334",packetbeat,247.2KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,128",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:11:10.334",packetbeat,305.3KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,167",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:11:10.327",packetbeat,351.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,635",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:11:10.327",packetbeat,275.7KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,901",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:11:10.327",packetbeat,267.8KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,497",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:11:10.327",packetbeat,241.1KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,327",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:11:10.326",packetbeat,364.2KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,659",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:11:10.326",packetbeat,282.9KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,925",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:11:00.335",packetbeat,246.7KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,124",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:11:00.335",packetbeat,304.7KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,159",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:11:00.327",packetbeat,267.4KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,493",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:11:00.327",packetbeat,240.5KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,318",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:11:00.326",packetbeat,282.3KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,917",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:11:00.326",packetbeat,351KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,631",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:11:00.326",packetbeat,275KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,893",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:11:00.326",packetbeat,363.7KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,655",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:10:50.335",packetbeat,246.2KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,120",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:10:50.335",packetbeat,304.1KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,151",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:10:50.327",packetbeat,266.9KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,489",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:10:50.327",packetbeat,239.7KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,306",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:10:50.326",packetbeat,363.2KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,651",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:10:50.326",packetbeat,281.6KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,908",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:10:50.325",packetbeat,350.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,627",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:10:50.325",packetbeat,274.4KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,885",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:10:40.334",packetbeat,245.7KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,116",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:10:40.334",packetbeat,303.4KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,143",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:10:40.327",packetbeat,239KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,298",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:10:40.327",packetbeat,362.7KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,647",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:10:40.327",packetbeat,281KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,899",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:10:40.327",packetbeat,266.4KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,485",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:10:40.326",packetbeat,350KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,623",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:10:40.326",packetbeat,273.7KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,877",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:10:30.335",packetbeat,245.2KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,112",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:10:30.335",packetbeat,302.8KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,135",tcp,ipv4,172.16.0.3,37836
"Oct 24, 2022 @ 23:10:30.326",packetbeat,238.4KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"3,289",tcp,ipv4,172.16.0.4,53752
"Oct 24, 2022 @ 23:10:30.326",packetbeat,265.9KB,172.16.0.5,9200,connection,172.16.0.4,22.04.1 LTS (Jammy Jellyfish),"2,481",tcp,ipv4,172.16.0.4,60536
"Oct 24, 2022 @ 23:10:30.325",packetbeat,362.2KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"4,643",tcp,ipv4,172.16.0.2,49672
"Oct 24, 2022 @ 23:10:30.325",packetbeat,280.4KB,172.16.0.5,9200,connection,172.16.0.2,8 (jessie),"3,890",tcp,ipv4,172.16.0.2,51666
"Oct 24, 2022 @ 23:10:30.325",packetbeat,349.5KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"4,619",tcp,ipv4,172.16.0.9,54462
"Oct 24, 2022 @ 23:10:30.325",packetbeat,273.1KB,172.16.0.5,9200,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),"3,869",tcp,ipv4,172.16.0.9,56260
"Oct 24, 2022 @ 23:10:20.335",packetbeat,244.7KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"2,108",tcp,ipv4,172.16.0.3,33818
"Oct 24, 2022 @ 23:10:20.335",packetbeat,302.2KB,172.16.0.5,9200,connection,172.16.0.3,22.04.1 LTS (Jammy Jellyfish),"4,127",tcp,ipv4,172.16.0.3,37836
