@timestamp,_id,_index,_score,agent.ephemeral_id,agent.hostname,agent.id,agent.name,agent.type,agent.version,ecs.version,error.message,event.action,event.category,event.dataset,event.id,event.kind,event.module,event.origin,event.outcome,event.type,file.ctime,file.extension,file.gid,file.group,file.hash.sha1,file.inode,file.mime_type,file.mode,file.mtime,file.owner,file.path,file.path.text,file.setgid,file.setuid,file.size,file.target_path,file.target_path.text,file.type,file.uid,host.architecture,host.containerized,host.hostname,host.id,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.name.text,host.os.platform,host.os.type,host.os.version,message,process.args,process.entity_id,process.executable,process.executable.text,process.hash.sha1,process.name,process.name.text,process.parent.pid,process.pid,process.start,process.working_directory,process.working_directory.text,related.ip,related.user,service.type,source.ip,system.audit.host.architecture,system.audit.host.boottime,system.audit.host.containerized,system.audit.host.hostname,system.audit.host.id,system.audit.host.ip,system.audit.host.mac,system.audit.host.os.codename,system.audit.host.os.family,system.audit.host.os.kernel,system.audit.host.os.name,system.audit.host.os.platform,system.audit.host.os.type,system.audit.host.os.version,system.audit.host.timezone.name,system.audit.host.timezone.offset.sec,system.audit.host.uptime,system.audit.user.dir,system.audit.user.gid,system.audit.user.group.gid,system.audit.user.group.id,system.audit.user.group.name,system.audit.user.name,system.audit.user.password.last_changed,system.audit.user.password.type,system.audit.user.shell,system.audit.user.uid,system.audit.user.user_information,user.effective.group.id,user.effective.id,user.entity_id,user.group.id,user.group.name,user.id,user.name,user.name.text,user.saved.group.id,user.saved.id,user.terminal,,,,,,,,,
"Oct 22, 2022 @ 14:23:17.492",Ncdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libacl1 (2.3.1-1) is already installed,(empty),access control list - shared library,libacl1,https://savannah.nongnu.org/projects/acl/,67,dpkg,2.3.1-1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,OojfJicUd6LqrIYX,libacl1,67,access control list - shared library,https://savannah.nongnu.org/projects/acl/,2.3.1-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Nsdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libaio1 (0.3.112-13build1) is already installed,(empty),Linux kernel AIO access library - shared library,libaio1,https://pagure.io/libaio,37,dpkg,0.3.112-13build1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,jAqEF93I488sbAgr,libaio1,37,Linux kernel AIO access library - shared library,https://pagure.io/libaio,0.3.112-13build1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",N8dc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libapparmor1 (3.0.4-2ubuntu2.1) is already installed,(empty),changehat AppArmor library,libapparmor1,https://apparmor.net/,170,dpkg,3.0.4-2ubuntu2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,FcFq3OM6qSvuCiWx,libapparmor1,170,changehat AppArmor library,https://apparmor.net/,3.0.4-2ubuntu2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",OMdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libapt-pkg6.0 (2.4.8) is already installed,(empty),package management runtime library,libapt-pkg6.0,-,3181,dpkg,2.4.8,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,cYnaAEgyA+6urkeo,libapt-pkg6.0,"3,181",package management runtime library,-,2.4.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Ocdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libargon2-1 (0~20171227-0.3) is already installed,(empty),memory-hard hashing function - runtime library,libargon2-1,https://github.com/P-H-C/phc-winner-argon2,56,dpkg,0~20171227-0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,B2hyMkjDlo8ZfWGV,libargon2-1,56,memory-hard hashing function - runtime library,https://github.com/P-H-C/phc-winner-argon2,0~20171227-0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Osdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libattr1 (1:2.5.1-1build1) is already installed,(empty),extended attribute handling - shared library,libattr1,https://savannah.nongnu.org/projects/attr/,57,dpkg,1:2.5.1-1build1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,HfX4Ao5EVNfXS725,libattr1,57,extended attribute handling - shared library,https://savannah.nongnu.org/projects/attr/,1:2.5.1-1build1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",O8dc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libaudit-common (1:3.0.7-1build1) is already installed,(empty),Dynamic library for security auditing - common files,libaudit-common,https://people.redhat.com/sgrubb/audit/,23,dpkg,1:3.0.7-1build1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,all,um32Gzn1s8M4uEvg,libaudit-common,23,Dynamic library for security auditing - common files,https://people.redhat.com/sgrubb/audit/,1:3.0.7-1build1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",PMdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libaudit1 (1:3.0.7-1build1) is already installed,(empty),Dynamic library for security auditing,libaudit1,https://people.redhat.com/sgrubb/audit/,156,dpkg,1:3.0.7-1build1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,Jd5Z0ejC1XmLxZSc,libaudit1,156,Dynamic library for security auditing,https://people.redhat.com/sgrubb/audit/,1:3.0.7-1build1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Pcdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libblkid1 (2.37.2-4ubuntu3) is already installed,(empty),block device ID library,libblkid1,https://www.kernel.org/pub/linux/utils/util-linux/,323,dpkg,2.37.2-4ubuntu3,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,Eqw+GJc7IxELT7i/,libblkid1,323,block device ID library,https://www.kernel.org/pub/linux/utils/util-linux/,2.37.2-4ubuntu3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Psdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libbrotli1 (1.0.9-2build6) is already installed,(empty),library implementing brotli encoder and decoder (shared libraries),libbrotli1,https://github.com/google/brotli,784,dpkg,1.0.9-2build6,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,CQxTa3x3RFm0pl9L,libbrotli1,784,library implementing brotli encoder and decoder (shared libraries),https://github.com/google/brotli,1.0.9-2build6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",P8dc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libbsd0 (0.11.5-1) is already installed,(empty),utility functions from BSD systems - shared library,libbsd0,https://libbsd.freedesktop.org/,136,dpkg,0.11.5-1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,mU0ZTfYhtYTzC7Zs,libbsd0,136,utility functions from BSD systems - shared library,https://libbsd.freedesktop.org/,0.11.5-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",QMdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libbz2-1.0 (1.0.8-5build1) is already installed,(empty),high-quality block-sorting file compressor library - runtime,libbz2-1.0,https://sourceware.org/bzip2/,100,dpkg,1.0.8-5build1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,gl4bYITR8LqVoBrY,libbz2-1.0,100,high-quality block-sorting file compressor library - runtime,https://sourceware.org/bzip2/,1.0.8-5build1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Qcdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libc-bin (2.35-0ubuntu3.1) is already installed,(empty),GNU C Library: Binaries,libc-bin,https://www.gnu.org/software/libc/libc.html,2537,dpkg,2.35-0ubuntu3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,B5Yj1axaFV8+wWC6,libc-bin,"2,537",GNU C Library: Binaries,https://www.gnu.org/software/libc/libc.html,2.35-0ubuntu3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Qsdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libc6 (2.35-0ubuntu3.1) is already installed,(empty),GNU C Library: Shared libraries,libc6,https://www.gnu.org/software/libc/libc.html,13592,dpkg,2.35-0ubuntu3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,Z+VAGNwEmlH5Uoaw,libc6,"13,592",GNU C Library: Shared libraries,https://www.gnu.org/software/libc/libc.html,2.35-0ubuntu3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Q8dc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libcap-ng0 (0.7.9-2.2build3) is already installed,(empty),An alternate POSIX capabilities library,libcap-ng0,http://people.redhat.com/sgrubb/libcap-ng,45,dpkg,0.7.9-2.2build3,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,hDXDgdyQLLh/BMGo,libcap-ng0,45,An alternate POSIX capabilities library,http://people.redhat.com/sgrubb/libcap-ng,0.7.9-2.2build3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",RMdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libcap2 (1:2.44-1build3) is already installed,(empty),POSIX 1003.1e capabilities (library),libcap2,https://sites.google.com/site/fullycapable/,65,dpkg,1:2.44-1build3,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,tfrm8et08iwirCgM,libcap2,65,POSIX 1003.1e capabilities (library),https://sites.google.com/site/fullycapable/,1:2.44-1build3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Rcdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libcap2-bin (1:2.44-1build3) is already installed,(empty),POSIX 1003.1e capabilities (utilities),libcap2-bin,https://sites.google.com/site/fullycapable/,115,dpkg,1:2.44-1build3,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,ymCQL5yCgeor4JY7,libcap2-bin,115,POSIX 1003.1e capabilities (utilities),https://sites.google.com/site/fullycapable/,1:2.44-1build3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",Rsdc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libcbor0.8 (0.8.0-2ubuntu1) is already installed,(empty),library for parsing and generating CBOR (RFC 7049),libcbor0.8,https://github.com/PJK/libcbor,83,dpkg,0.8.0-2ubuntu1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,amd64,2/GJTFlMd7Jupsiv,libcbor0.8,83,library for parsing and generating CBOR (RFC 7049),https://github.com/PJK/libcbor,0.8.0-2ubuntu1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:17.492",R8dc_oMBlM6FNcp7MKN2,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_package,package,package,1edd6c25-e171-4d5c-9e1b-f79bb9a742f6,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),Package libcgi-fast-perl (1:2.15-1) is already installed,(empty),CGI subclass for work with FCGI,libcgi-fast-perl,https://metacpan.org/release/CGI-Fast,27,dpkg,1:2.15-1,-,-,-,-,-,-,-,-,-,-,-,-,-,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,all,mZg1veJLSQj9kMuy,libcgi-fast-perl,27,CGI subclass for work with FCGI,https://metacpan.org/release/CGI-Fast,1:2.15-1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
